ticket_id,account_id_hashed,timestamp,text,category,keyword_hits,n_hits,amount_reference,likely_fraud_related
TCK001190,H04515,2026-07-17 07:54:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK001191,H00304,2026-06-17 01:01:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK001192,H88135,2026-06-07 15:54:00,Can you explain the daily transfer limit on my account tier?,general_inquiry,[],0,False,0
TCK001193,H17403,2026-07-20 17:38:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
TCK001194,H43283,2026-06-24 22:47:00,"The transaction fee on my transfer looks higher than usual, please review.",billing_dispute,[],0,False,0
TCK001195,H33613,2026-06-24 09:23:00,"I cannot complete a cash-out at the agent, the app freezes on confirmation.",technical_issue,[],0,False,0
TCK001196,H18042,2026-06-29 03:58:00,I was charged twice for the same merchant payment this week.,billing_dispute,[],0,True,0
TCK001197,H07788,2026-06-04 10:51:00,I received an OTP I never requested and then my balance dropped.,account_takeover,['otp'],1,True,1
TCK001198,H05443,2026-07-10 05:07:00,My SIM card stopped working and now money is missing from my wallet.,account_takeover,"['sim card', 'missing']",2,True,1
TCK001199,H44473,2026-06-06 22:02:00,USSD menu is not loading for me since this morning.,technical_issue,[],0,False,0
